school_id,dep_id,school_name,department_name,depname_abbr,school_group_my,category_id,category_name,basic_class_rank,basic_preference_score,des_class_rank,new_des_score
11,11322,國立清華大學,工學院學士班,清大工學院學士,1,7,工程、製造及營建,58,1.103406,20,403.45
16,16142,國立中央大學,工學院學士班,中央工學院學士班,2,7,工程、製造及營建,247,0.008028,81,365.2484192
1,1542,國立臺灣大學,公共衛生學系,,1,9,醫藥衛生及社會福利,24,1.850041,23,397.8147368
9,9152,東海大學,化工與材工系(材料工程組),,4,7,工程、製造及營建,280,-0.110182,312,268.224914
9,9142,東海大學,化工與材工系(製程及能源組),,4,7,工程、製造及營建,184,0.189823,306,271.0514191
30,30122,長庚大學,化工與材料工程學系,長庚化工材料,4,7,工程、製造及營建,93,0.70726,198,309.526703
18,18281,靜宜大學,化粧品科學系,靜宜化粧品科學,6,9,醫藥衛生及社會福利,328,-0.493896,339,241.152838
101,101212,國立高雄大學,化學工程及材料工程學系,高雄化學工材,3,7,工程、製造及營建,279,-0.107407,156,328.0474608
150,150062,國立宜蘭大學,化學工程與材料工程學系,宜蘭化工材工,3,7,工程、製造及營建,116,0.444218,299,272.8443509
14,14442,淡江大學,化學工程與材料工程學系,淡江化工材工,4,7,工程、製造及營建,173,0.218267,323,260.1612404
16,16132,國立中央大學,化學工程與材料工程學系,中央化工材工,2,7,工程、製造及營建,263,-0.042485,82,365
17,17302,中國文化大學,化學工程與材料工程學系,文化化工材工,6,7,工程、製造及營建,326,-0.476398,348,219.782232
40,40172,元智大學,化學工程與材料科學學系,元智化工材科,4,7,工程、製造及營建,289,-0.165561,268,284.1909065
11,11272,國立清華大學,化學工程學系,清大化工,1,7,工程、製造及營建,6,3.021753,35,393.1
1,1322,國立臺灣大學,化學工程學系,臺大化工,1,7,工程、製造及營建,13,2.329886,14,407.95
4,4112,國立成功大學,化學工程學系,成大化工,1,7,工程、製造及營建,46,1.296745,65,376.6
41,41182,國立中正大學,化學工程學系,中正化工,2,7,工程、製造及營建,114,0.469039,129,339.9914572
3,3192,國立中興大學,化學工程學系,中興化工,2,7,工程、製造及營建,138,0.339763,115,349
151,151022,國立聯合大學,化學工程學系,聯合化工,3,7,工程、製造及營建,199,0.14694,305,271.1662754
15,15042,逢甲大學,化學工程學系,逢甲化工,4,7,工程、製造及營建,256,-0.014985,277,279.621621
8,8092,中原大學,化學工程學系生化工程組,中原化工生化,4,7,工程、製造及營建,193,0.160762,247,291.0365285
8,8102,中原大學,化學工程學系材料工程組,中原化工材料,4,7,工程、製造及營建,200,0.146764,224,300.3534488
8,8082,中原大學,化學工程學系綠能製程組,中原化工綠能,4,7,工程、製造及營建,276,-0.10277,265,284.988044
1,1112,國立臺灣大學,化學系,臺大化學,1,5,自然科學、數學及統計,5,3.084495,19,405.5
11,11212,國立清華大學,化學系,清大化學,1,5,自然科學、數學及統計,9,2.532886,48,385.4
4,4072,國立成功大學,化學系,成大化學,1,5,自然科學、數學及統計,52,1.213791,74,371.8500155
2,2182,國立臺灣師範大學,化學系,臺師化學,2,5,自然科學、數學及統計,70,0.926873,108,351.9061642
23,23082,國立彰化師範大學,化學系,彰師化學,3,5,自然科學、數學及統計,160,0.268559,157,327.418804
34,34052,國立東華大學,化學系,東華化學,3,5,自然科學、數學及統計,170,0.226526,300,272.5806526
27,27052,國立中山大學,化學系,中山化學,2,5,自然科學、數學及統計,179,0.206587,116,348.171678
20,20192,輔仁大學,化學系,輔仁化學,4,5,自然科學、數學及統計,287,-0.151114,259,287.5366281
22,22032,國立高雄師範大學,化學系,高師化學,3,5,自然科學、數學及統計,299,-0.242678,182,315.9257456
17,17122,中國文化大學,化學系,文化化學,6,5,自然科學、數學及統計,354,-0.894346,350,215.7179299
5,5122,東吳大學,化學系,東吳化學,4,5,自然科學、數學及統計,357,-0.93941,329,257.3314405
8,8042,中原大學,化學系化學組,中原化學化學,4,5,自然科學、數學及統計,211,0.102638,225,299.0165877
9,9092,東海大學,化學系化學組,東海化學化學,4,5,自然科學、數學及統計,348,-0.817091,308,270.4210203
8,8052,中原大學,化學系材料化學組,中原化學材化,4,5,自然科學、數學及統計,183,0.192001,242,291.7622894
41,41082,國立中正大學,化學暨生物化學系,中正化學生物,2,5,自然科學、數學及統計,226,0.06106,137,337.9961017
16,16072,國立中央大學,化學學系,中央化學,2,5,自然科學、數學及統計,136,0.352438,96,356.8
14,14322,淡江大學,化學學系化學與生物化學組,淡江化學生物,4,5,自然科學、數學及統計,351,-0.839181,336,248.5583894
14,14332,淡江大學,化學學系材料化學組,淡江化學材料,4,5,自然科學、數學及統計,150,0.302174,331,256.4428508
6,6392,國立政治大學,心理學系,政大心理,1,3,社會科學、新聞學及圖書資訊,29,1.650359,61,378.9677317
26,26102,中山醫學大學,心理學系,中山醫心理,4,3,社會科學、新聞學及圖書資訊,232,0.049242,138,336.921908
20,20532,輔仁大學,心理學系,輔仁心理,4,3,社會科學、新聞學及圖書資訊,244,0.014198,158,326.8963276
8,8062,中原大學,心理學系,中原心理,4,3,社會科學、新聞學及圖書資訊,273,-0.081736,233,295.2800722
5,5152,東吳大學,心理學系,東吳心理,4,3,社會科學、新聞學及圖書資訊,286,-0.148029,199,309.5036206
100,100202,國立嘉義大學,木質材料與設計學系,嘉義木質設計,3,8,農業、林業、漁業及獸醫,246,0.008601,330,256.5236513
3,3252,國立中興大學,水土保持學系,中興水土保持,2,5,自然科學、數學及統計,106,0.531497,160,326.1030253
4,4152,國立成功大學,水利及海洋工程學系,成大水利海洋,1,7,工程、製造及營建,34,1.54959,101,353.5281961
3,3242,國立中興大學,生物產業機電工程學系,中興生物產業機電,2,7,工程、製造及營建,115,0.454406,133,338.5
1,1452,國立臺灣大學,生物機電工程學系,,1,7,工程、製造及營建,15,2.275044,26,395.4
150,150082,國立宜蘭大學,生物機電工程學系,宜蘭生物機電,3,7,工程、製造及營建,152,0.286782,281,277.783595
100,100292,國立嘉義大學,生物機電工程學系,嘉義生物機電,3,7,工程、製造及營建,271,-0.081063,250,290.202188
1,1372,國立臺灣大學,生物環境系統工程學系,臺大生物環境系統,1,7,工程、製造及營建,36,1.53106,42,389.2
25,25102,國立陽明大學,生物醫學工程學系,陽明生物醫學,3,7,工程、製造及營建,48,1.276928,51,384.95
4,4212,國立成功大學,生物醫學工程學系,成大生物醫學,1,7,工程、製造及營建,73,0.899054,60,379.8
8,8132,中原大學,生物醫學工程學系,中原生物醫學,4,7,工程、製造及營建,206,0.118724,293,274.7614352
46,46573,銘傳大學,生物醫學工程學系智慧醫療組,,5,7,工程、製造及營建,277,-0.104304,319,264.4770969
42,42302,大葉大學,生物醫學系(生物醫藥組),,6,9,醫藥衛生及社會福利,298,-0.219826,344,222.4408715
11,11232,國立清華大學,生醫工程與環境科學系,清大生醫工程環境,1,7,工程、製造及營建,74,0.88834,56,382.45
16,16312,國立中央大學,生醫科學與工程學系,中央生醫工程,2,7,工程、製造及營建,86,0.790819,64,377.6215032
4,4252,國立成功大學,交通管理科學系,成大交通管理,1,10,服務,63,1.042555,102,353.5
2,2282,國立臺灣師範大學,光電工程學士學位學程,臺師光電,2,7,工程、製造及營建,330,-0.509526,107,352.1049678
13,13032,國立交通大學,光電工程學系,交大光電,1,7,工程、製造及營建,49,1.267253,32,394.4618578
34,34112,國立東華大學,光電工程學系,東華光電工程,3,7,工程、製造及營建,130,0.390395,297,274.007115
151,151112,國立聯合大學,光電工程學系,聯合光電工程,3,7,工程、製造及營建,153,0.283435,294,274.6373275
17,17112,中國文化大學,光電物理學系,文化光電物理,6,7,工程、製造及營建,343,-0.674551,354,212.5849684
4,4092,國立成功大學,光電科學與工程學系,成大光電,1,7,工程、製造及營建,56,1.167939,59,381.15
16,16082,國立中央大學,光電科學與工程學系,中央光電,2,7,工程、製造及營建,90,0.765743,76,370.2075328
43,43092,中華大學,光電與材料工程學系,中華光電材料,6,7,工程、製造及營建,349,-0.820812,363,202.2690893
21,21222,國立臺灣海洋大學,光電與材料科技學系,海洋光電材料,3,7,工程、製造及營建,102,0.549157,154,329.3406684
22,22072,國立高雄師範大學,光電與通訊工程學系,高師光電通訊,3,7,工程、製造及營建,235,0.047583,183,315.75
4,4472,國立成功大學,全校不分系學士學位學程,,1,99,其他,21,1.974054,27,395.35
6,6132,國立政治大學,地政學系土地測量與資訊組,政大地政土地資訊,1,4,商業、管理及法律,208,0.114142,121,346.2051935
4,4082,國立成功大學,地球科學系,成大地球,1,5,自然科學、數學及統計,78,0.868326,113,349.8
2,2202,國立臺灣師範大學,地球科學系,臺師地球,2,5,自然科學、數學及統計,320,-0.418085,136,338.056789
16,16272,國立中央大學,地球科學學系,中央地球科學,2,5,自然科學、數學及統計,134,0.358822,130,339.4232984
16,16282,國立中央大學,地球科學學院學士班,,2,5,自然科學、數學及統計,203,0.137498,131,339.4169342
41,41062,國立中正大學,地球與環境科學系,中正地球環境,2,5,自然科學、數學及統計,171,0.224066,169,322.3688074
35,35132,臺北市立大學,地球環境暨生物資源學系,,3,5,自然科學、數學及統計,140,0.331312,206,307.3001623
1,1122,國立臺灣大學,地質科學系,臺大地質科學,1,5,自然科學、數學及統計,45,1.300361,43,388.6
17,17152,中國文化大學,地質學系,文化地質,6,5,自然科學、數學及統計,324,-0.470824,367,195.7248781
151,151042,國立聯合大學,材料科學工程學系,聯合材料,3,7,工程、製造及營建,227,0.060728,309,270.35
4,4122,國立成功大學,材料科學及工程學系,成大材料,1,7,工程、製造及營建,42,1.365499,44,387.75
33,33132,國立臺南大學,材料科學系,臺南材料,3,7,工程、製造及營建,302,-0.285554,190,313.702373
1,1342,國立臺灣大學,材料科學與工程學系,臺大材料,1,7,工程、製造及營建,2,3.238549,5,420.85
3,3202,國立中興大學,材料科學與工程學系,中興材料,2,7,工程、製造及營建,176,0.214585,105,352.3
15,15182,逢甲大學,材料科學與工程學系,逢甲材料,4,7,工程、製造及營建,258,-0.028165,280,277.9363682
34,34102,國立東華大學,材料科學與工程學系,東華材料,3,7,工程、製造及營建,281,-0.110647,261,286.2
42,42112,大葉大學,材料科學與工程學系,大葉材料,6,7,工程、製造及營建,350,-0.822583,351,214.4888316
21,21112,國立臺灣海洋大學,系統工程暨造船學系,海洋系統造船,3,7,工程、製造及營建,185,0.187776,200,309.1574886
4,4172,國立成功大學,系統及船舶機電工程學系,成大系統船舶機電,1,7,工程、製造及營建,71,0.918544,85,362.7
101,101112,國立高雄大學,亞太工商管理學系工業管理組,高雄亞太工商管工管,3,4,商業、管理及法律,290,-0.168695,263,285.252195
13,13072,國立交通大學,奈米科學及工程學士學位學程,交大奈米工程,1,7,工程、製造及營建,142,0.330334,30,395.1
21,21122,國立臺灣海洋大學,河海工程學系,海洋河海工程,3,7,工程、製造及營建,110,0.496876,222,301.0447042
1,1102,國立臺灣大學,物理學系,臺大物理,1,5,自然科學、數學及統計,3,3.147101,10,414.5
16,16062,國立中央大學,物理學系,中央物理,2,5,自然科學、數學及統計,26,1.746717,92,358.4944822
4,4062,國立成功大學,物理學系,成大物理,1,5,自然科學、數學及統計,72,0.914171,73,371.9261822
2,2172,國立臺灣師範大學,物理學系,臺師物理,2,5,自然科學、數學及統計,148,0.307196,97,355.9399871
27,27062,國立中山大學,物理學系,中山物理,2,5,自然科學、數學及統計,194,0.159353,125,342.9817723
41,41072,國立中正大學,物理學系,中正物理,2,5,自然科學、數學及統計,245,0.012759,140,336.6576694
5,5112,東吳大學,物理學系,東吳物理,4,5,自然科學、數學及統計,257,-0.023817,266,284.7097826
22,22042,國立高雄師範大學,物理學系,高師物理,3,5,自然科學、數學及統計,292,-0.179318,197,311.086201
3,3122,國立中興大學,物理學系一般物理組,中興物理一般物理,2,5,自然科學、數學及統計,158,0.271044,120,346.2768497
11,11202,國立清華大學,物理學系光電物理組,清大物理光電物理,1,5,自然科學、數學及統計,61,1.057741,37,391.65
14,14342,淡江大學,物理學系光電物理組,淡江物理光電物理,4,5,自然科學、數學及統計,219,0.070089,320,264.47086
3,3132,國立中興大學,物理學系光電物理組,中興物理光電物理,2,5,自然科學、數學及統計,294,-0.197571,112,350.6948732
20,20242,輔仁大學,物理學系光電物理組,輔仁物理光電物理,4,5,自然科學、數學及統計,315,-0.376762,276,280.1449805
23,23062,國立彰化師範大學,物理學系光電組,彰師物理光電,3,5,自然科學、數學及統計,125,0.415789,177,319.1972971
8,8032,中原大學,物理學系光電與材料科學組,中原物理光電材料,4,5,自然科學、數學及統計,186,0.183099,264,285.1525595
34,34042,國立東華大學,物理學系奈米與光電科學組,東華物理奈米光電,3,5,自然科學、數學及統計,355,-0.915809,302,272.15
34,34032,國立東華大學,物理學系物理組,東華物理物理,3,5,自然科學、數學及統計,101,0.569553,274,280.45
20,20232,輔仁大學,物理學系物理組,輔仁物理物理,4,5,自然科學、數學及統計,217,0.077119,292,274.7768496
8,8022,中原大學,物理學系物理組,中原物理物理,4,5,自然科學、數學及統計,272,-0.081391,258,287.7600232
23,23052,國立彰化師範大學,物理學系物理組,彰師物理物理,3,5,自然科學、數學及統計,283,-0.11742,181,316.8103433
11,11182,國立清華大學,物理學系物理組(甲組一般組),清大物理(一般組),1,5,自然科學、數學及統計,30,1.604426,33,393.58
14,14352,淡江大學,物理學系應用物理組,淡江物理應用物理,4,5,自然科學、數學及統計,295,-0.200865,328,257.3510229
15,15372,逢甲大學,建築專業學院學士班,逢甲建築學士班,4,7,工程、製造及營建,87,0.788152,275,280.1729324
43,43252,中華大學,建築與都計學系(建築科技組),,6,7,工程、製造及營建,274,-0.08651,356,210.9894608
59,59232,南華大學,建築與景觀學系自然組,,6,7,工程、製造及營建,180,0.19666,335,251.6065761
4,4422,國立成功大學,建築學系,成大建築,1,7,工程、製造及營建,20,1.99913,53,383.1868029
9,9482,東海大學,建築學系,東海建築,4,7,工程、製造及營建,25,1.804002,118,346.7448666
14,14362,淡江大學,建築學系,淡江建築,4,7,工程、製造及營建,60,1.083403,245,291.401602
151,151072,國立聯合大學,建築學系,聯合建築,3,7,工程、製造及營建,84,0.79613,262,286.1156159
153,153092,國立金門大學,建築學系,金門建築,3,7,工程、製造及營建,127,0.408571,244,291.6958271
8,8292,中原大學,建築學系,中原建築,4,7,工程、製造及營建,196,0.155725,162,325.8753205
101,101232,國立高雄大學,建築學系,高雄建築學系,3,7,工程、製造及營建,222,0.063774,201,308.6218682
11,11142,國立清華大學,科技管理學院學士班,清大科管學士,1,4,商業、管理及法律,35,1.543138,50,385.3289067
42,42505,大葉大學,食品應用生科系(食品科學組),,6,5,自然科學、數學及統計,360,-1.090818,358,205.2894751
11,11262,國立清華大學,原子科學院學士班,清大原子科學,1,7,工程、製造及營建,83,0.800385,47,386.1
21,21272,國立臺灣海洋大學,海洋工程科技學士學位學程,海洋海工學程,3,7,工程、製造及營建,141,0.33058,192,313.1792416
27,27182,國立中山大學,海洋科學系,中山海洋,2,5,自然科學、數學及統計,109,0.499048,132,338.5811713
27,27172,國立中山大學,海洋環境及工程學系,中山海洋環境,2,7,工程、製造及營建,117,0.442241,153,329.7820313
21,21142,國立臺灣海洋大學,海洋環境資訊系,海洋海洋環境資訊,3,5,自然科學、數學及統計,291,-0.178724,235,294.5679419
17,17342,中國文化大學,紡織工程學系,,6,7,工程、製造及營建,308,-0.322445,365,200.2541498
151,151062,國立聯合大學,能源工程學系,,3,7,工程、製造及營建,364,-1.301726,334,252.0989588
15,15052,逢甲大學,航太與系統工程學系,逢甲航太系統,4,7,工程、製造及營建,305,-0.310876,246,291.1468757
4,4182,國立成功大學,航空太空工程學系,成大航空太空,1,7,工程、製造及營建,81,0.85855,66,375.75
14,14452,淡江大學,航空太空工程學系,淡江航空太空,4,7,工程、製造及營建,119,0.436233,321,264.3240568
11,11292,國立清華大學,動力機械工程學系乙組,,1,7,工程、製造及營建,69,0.934286,29,395.25
11,11282,國立清華大學,動力機械工程學系甲組,,1,7,工程、製造及營建,75,0.875579,24,397.2
21,21012,國立臺灣海洋大學,商船學系,海洋商船學,3,10,服務,139,0.335659,203,307.8826965
8,8312,中原大學,商業設計學系產品設計組,中原商業設計產品設計,4,2,藝術及人文,91,0.726263,317,264.8256218
11,11222,國立清華大學,理學院學士班,清大理學院學士,1,5,自然科學、數學及統計,32,1.58223,39,390.8
4,4262,國立成功大學,統計學系,成大統計,1,5,自然科學、數學及統計,62,1.042619,69,373.096465
9,9322,東海大學,統計學系(巨量資料管理組),東海統計(巨量資料),4,5,自然科學、數學及統計,304,-0.301894,272,281.1671055
2,2322,國立臺灣師範大學,設計學系產品設計組,臺師設計產品設計,2,2,藝術及人文,123,0.416755,123,344.8803624
22,22092,國立高雄師範大學,軟體工程與管理學系,高師軟工管理,3,6,資訊通訊科技,311,-0.328662,184,315.680578
16,16232,國立中央大學,通訊工程學系,中央通訊工程,2,7,工程、製造及營建,76,0.872536,71,372.7293396
41,41192,國立中正大學,通訊工程學系,中正通訊工程,2,7,工程、製造及營建,112,0.471752,109,351.8583701
99,99202,國立臺北大學,通訊工程學系,臺北通訊工程,2,7,工程、製造及營建,126,0.415636,117,347.4809312
21,21212,國立臺灣海洋大學,通訊與導航工程學系,海洋通訊導航,3,7,工程、製造及營建,213,0.090663,149,331.5601872
3,3362,國立中興大學,景觀與遊憩學士學位學程,中興景觀遊憩學程,2,7,工程、製造及營建,37,1.52588,150,331.1051301
4,4202,國立成功大學,測量及空間資訊學系,成大測量資訊,1,7,工程、製造及營建,77,0.871519,99,355.75
43,43511,中華大學,資訊工程系(智慧軟體設計組),,6,7,工程、製造及營建,345,-0.718921,340,237.8981901
1,1562,國立臺灣大學,資訊工程學系,臺大資工,1,6,資訊通訊科技,4,3.097407,2,423.4
2,2212,國立臺灣師範大學,資訊工程學系,臺師資工,2,7,工程、製造及營建,64,1.038138,75,370.4
16,16212,國立中央大學,資訊工程學系,中央資工,2,6,資訊通訊科技,66,0.977478,28,395.3070889
4,4402,國立成功大學,資訊工程學系,成大資工,1,6,資訊通訊科技,85,0.796081,25,395.9
30,30142,長庚大學,資訊工程學系,長庚資工,4,6,資訊通訊科技,97,0.612361,186,315.5482212
41,41152,國立中正大學,資訊工程學系,中正資工,2,6,資訊通訊科技,121,0.434689,94,357.8213555
14,14382,淡江大學,資訊工程學系,淡江資工,4,6,資訊通訊科技,182,0.195168,239,293.3058186
21,21182,國立臺灣海洋大學,資訊工程學系,海洋資工,3,6,資訊通訊科技,187,0.183067,134,338.4498655
150,150152,國立宜蘭大學,資訊工程學系,宜蘭資工,3,7,工程、製造及營建,229,0.056715,210,305.0555213
101,101222,國立高雄大學,資訊工程學系,高雄資工,3,7,工程、製造及營建,240,0.022346,148,332.0555602
8,8192,中原大學,資訊工程學系,中原資工,4,7,工程、製造及營建,260,-0.031015,185,315.5753801
58,58192,國立暨南國際大學,資訊工程學系,暨南資工,3,6,資訊通訊科技,266,-0.055132,214,303.6852093
99,99182,國立臺北大學,資訊工程學系,臺北資工,2,7,工程、製造及營建,269,-0.067515,114,349.146416
33,33112,國立臺南大學,資訊工程學系,臺南資工,3,6,資訊通訊科技,278,-0.104506,175,319.9169399
38,38162,國立臺東大學,資訊工程學系,臺東資工,3,7,工程、製造及營建,309,-0.322981,270,283.2126031
20,20202,輔仁大學,資訊工程學系,輔仁資工,4,6,資訊通訊科技,319,-0.40904,243,291.7
153,153082,國立金門大學,資訊工程學系,金門資工,3,6,資訊通訊科技,323,-0.443592,228,297.3399847
23,23152,國立彰化師範大學,資訊工程學系,彰師資工,3,6,資訊通訊科技,327,-0.477669,141,336.6018879
100,100282,國立嘉義大學,資訊工程學系,嘉義資工,3,6,資訊通訊科技,347,-0.814687,194,312.3489452
43,43514,中華大學,資訊工程學系(人工智慧組),,6,7,工程、製造及營建,368,-1.498462,341,232.5739347
43,43012,中華大學,資訊工程學系(資訊工程組),,6,7,工程、製造及營建,342,-0.624403,337,247.1341433
13,13190,國立交通大學,資訊工程學系乙組,,1,7,工程、製造及營建,16,2.198106,13,409.25
13,13190,國立交通大學,資訊工程學系甲組,,1,7,工程、製造及營建,92,0.722683,8,419.9
59,59262,南華大學,資訊工程學系自然組,南華資工自然,6,7,工程、製造及營建,341,-0.619401,347,221.6326653
34,34082,國立東華大學,資訊工程學系國際組,,3,7,工程、製造及營建,100,0.571046,170,322.2741649
9,9232,東海大學,資訊工程學系軟體工程組,東海資工軟工,4,7,工程、製造及營建,288,-0.161834,257,288.0743173
34,34072,國立東華大學,資訊工程學系資工組,,3,7,工程、製造及營建,254,-0.00657,176,319.4429784
9,9202,東海大學,資訊工程學系資電工程組,東海資工資電,4,7,工程、製造及營建,310,-0.325275,232,295.3668886
50,50422,實踐大學,資訊科技與通訊系人工智慧組,,5,6,資訊通訊科技,361,-1.094252,342,229.8564617
50,50422,實踐大學,資訊科技與通訊系無人機組,,5,6,資訊通訊科技,356,-0.932387,349,219.1526653
6,6402,國立政治大學,資訊科學系,政大資科,1,6,資訊通訊科技,57,1.127828,72,372.1240864
35,35182,臺北市立大學,資訊科學系,北市大資科,3,6,資訊通訊科技,262,-0.04093,152,330.2052673
32,32222,國立臺北教育大學,資訊科學系,北教資科,3,6,資訊通訊科技,275,-0.09982,155,328.9132129
36,36282,國立屏東大學,資訊科學系,屏東資科,3,6,資訊通訊科技,340,-0.607817,251,290.1579091
3,3222,國立中興大學,資訊科學與工程學系,中興資科工程,2,6,資訊通訊科技,137,0.349337,90,360.1095746
16,16242,國立中央大學,資訊電機學院學士班,中央資訊電機學士班,2,7,工程、製造及營建,189,0.167589,57,381.8
51,51762,長榮大學,資訊暨設計學院學士班,,6,2,藝術及人文,363,-1.201664,361,203.7252404
1,1532,國立臺灣大學,資訊管理學系,臺大資管,1,6,資訊通訊科技,8,2.59067,12,414.25
41,41242,國立中正大學,資訊管理學系,,2,6,資訊通訊科技,98,0.584998,128,341.4882825
16,16162,國立中央大學,資訊管理學系,中央資管,2,6,資訊通訊科技,104,0.54717,83,363.7781527
3,3062,國立中興大學,資訊管理學系,中興資管,2,6,資訊通訊科技,178,0.213436,95,357.5842445
4,4132,國立成功大學,資源工程學系,成大資源工程,1,7,工程、製造及營建,105,0.54074,93,358.2
13,13182,國立交通大學,資管與財金學系資訊管理組,,1,4,商業、管理及法律,40,1.435562,11,414.2543219
1,1412,國立臺灣大學,農業經濟學系,臺大農業經濟,1,8,農業、林業、漁業及獸醫,39,1.50706,34,393.2957032
60,60042,國立臺灣體育運動大學,運動資訊與傳播學系(資訊組),臺體運動資訊傳播(資訊),3,6,資訊通訊科技,59,1.083769,327,257.6053341
21,21042,國立臺灣海洋大學,運輸科學系B組,海洋運輸B,3,10,服務,151,0.300591,164,324.4962315
13,13212,國立交通大學,運輸與物流管理學系,交大運輸物管,1,10,服務,50,1.236753,63,377.6741054
30,30132,長庚大學,電子工程學系,長庚電子工程,4,7,工程、製造及營建,167,0.235737,241,292.55
150,150142,國立宜蘭大學,電子工程學系,宜蘭電子工程,3,7,工程、製造及營建,238,0.029291,248,290.9714745
22,22082,國立高雄師範大學,電子工程學系,高師電子工程,3,7,工程、製造及營建,259,-0.030948,187,315.1092673
8,8182,中原大學,電子工程學系,中原電子工程,4,7,工程、製造及營建,268,-0.063489,252,290.05
153,153042,國立金門大學,電子工程學系,金門電子工程,3,7,工程、製造及營建,313,-0.340443,332,254.7700404
23,23142,國立彰化師範大學,電子工程學系,彰師電子工程,3,7,工程、製造及營建,334,-0.59238,165,323.6284073
100,100252,國立嘉義大學,電子物理學系,嘉義電子物理,3,5,自然科學、數學及統計,249,0.005403,218,302.9535148
13,13142,國立交通大學,電子物理學系電子物理組,交大電物電子物理,1,5,自然科學、數學及統計,41,1.393966,36,392.53
36,36272,國立屏東大學,電腦與通訊學系,,3,7,工程、製造及營建,367,-1.366597,216,303.6562675
1,1552,國立臺灣大學,電機工程學系,臺大電機,1,7,工程、製造及營建,1,3.972549,1,424.95
4,4392,國立成功大學,電機工程學系,成大電機,1,7,工程、製造及營建,31,1.593773,21,400.9
16,16202,國立中央大學,電機工程學系,中央電機,2,7,工程、製造及營建,68,0.946242,54,382.85
