school_id,dep_id,school_name,department_name,depname_abbr,school_group_my,category_id,category_name,basic_class_rank,basic_preference_score,des_class_rank,new_des_score
46,46390,銘傳大學,國際企業學系外貿行銷管理組,,5,4,商業、管理及法律,483,-0.49844,446,372.7659569
46,46390,銘傳大學,國際企業學系全球運籌營運組,,5,4,商業、管理及法律,674,-0.943118,403,381.8906674
14,14162,淡江大學,國際企業學系經貿管理組,淡江國企經貿,4,4,商業、管理及法律,543,-0.609368,278,412.7763667
46,46390,銘傳大學,國際企業學系跨境電商經營組,,5,4,商業、管理及法律,486,-0.505553,377,387.7783442
46,46391,銘傳大學,國際事務與外交學士學位學程,,5,4,商業、管理及法律,335,-0.165503,445,372.8245372
59,59192,南華大學,國際事務與企業學系,南華國際事務,6,4,商業、管理及法律,654,-0.87087,752,267.8197771
17,17362,中國文化大學,國際貿易學系,文化國貿,6,4,商業、管理及法律,570,-0.681452,683,298.1000897
79,79192,真理大學,國際貿易學系,,6,4,商業、管理及法律,780,-1.668483,754,267.6274283
36,36182,國立屏東大學,國際貿易學系,屏東國貿,3,4,商業、管理及法律,781,-1.681938,177,443.2266033
6,6172,國立政治大學,國際經營與貿易學系,政大國際經貿,1,4,商業、管理及法律,23,1.820488,19,498.2213372
5,5202,東吳大學,國際經營與貿易學系,東吳國際經貿,4,4,商業、管理及法律,269,-0.003291,161,447.9791667
15,15082,逢甲大學,國際經營與貿易學系,逢甲國際經貿,4,4,商業、管理及法律,350,-0.218247,456,371.0042415
9,9292,東海大學,國際經營與貿易學系,東海國際經貿,4,4,商業、管理及法律,412,-0.348553,494,359.9130073
8,8242,中原大學,國際經營與貿易學系,中原國際經貿,4,4,商業、管理及法律,532,-0.585764,268,416.4780101
50,50212,實踐大學,國際經營與貿易學系(臺北),,5,4,商業、管理及法律,684,-0.98147,614,328.8264091
153,153102,國立金門大學,國際暨大陸事務學系,金門國際大陸事務,3,4,商業、管理及法律,574,-0.686199,360,392.0929692
45,45332,義守大學,國際觀光餐旅學系(國際學院),義守國際觀光餐旅,6,10,服務,194,0.265781,738,278.0047375
42,42392,大葉大學,婚禮企劃暨節慶管理學位學程,,6,10,服務,582,-0.705514,802,215.4341576
2,2022,國立臺灣師範大學,教育心理與輔導學系,臺師教育輔導,2,3,社會科學、新聞學及圖書資訊,116,0.632361,34,487.5615624
36,36052,國立屏東大學,教育心理與輔導學系,屏東教育輔導,3,1,教育,557,-0.644916,356,392.5742187
11,11072,國立清華大學,教育心理與諮商學系,清大教育心諮,1,3,社會科學、新聞學及圖書資訊,514,-0.554201,86,470.5818754
34,34302,國立東華大學,教育行政與管理學系,東華教育行政管理,3,1,教育,494,-0.518947,386,386.3298415
58,58162,國立暨南國際大學,教育政策與行政學系,暨南教育政策行政,3,1,教育,251,0.054749,283,412.1551007
14,14062,淡江大學,教育科技學系,淡江教育科技,4,1,教育,339,-0.17357,566,341.6768545
32,32022,國立臺北教育大學,教育經營與管理學系,北教教育經管,3,1,教育,123,0.607709,251,421.010596
11,11052,國立清華大學,教育與學習科技學系,,1,1,教育,108,0.675424,116,462.8222285
6,6042,國立政治大學,教育學系,政大教育,1,1,教育,36,1.45254,67,475.8616924
31,31012,國立臺中教育大學,教育學系,中教教育,3,1,教育,78,0.976355,243,423.0038378
32,32012,國立臺北教育大學,教育學系,北教教育,3,1,教育,88,0.844143,194,439.5881135
33,33012,國立臺南大學,教育學系,臺南教育,3,1,教育,246,0.077039,388,386.1833796
22,22162,國立高雄師範大學,教育學系,高師教育,3,1,教育,260,0.014327,214,432.9460277
35,35012,臺北市立大學,教育學系,北市大教育,3,1,教育,276,-0.021345,240,424.0710082
38,38012,國立臺東大學,教育學系,臺東教育,3,1,教育,456,-0.442806,506,357.9666575
17,17532,中國文化大學,教育學系,文化教育,6,1,教育,608,-0.755035,629,321.0199555
36,36012,國立屏東大學,教育學系,屏東教育,3,1,教育,639,-0.82789,475,365.165437
100,100012,國立嘉義大學,教育學系,,3,1,教育,762,-1.393487,375,388.6516668
2,2102,國立臺灣師範大學,教育學院學士班,,2,1,教育,65,1.089685,78,473.7620898
34,34332,國立東華大學,族群關係與文化學系,東華族群文化,3,2,藝術及人文,203,0.224728,250,421.5142645
79,79212,真理大學,理財與稅務規劃學系,,6,4,商業、管理及法律,697,-1.030677,772,262.5911729
14,14152,淡江大學,產業經濟學系,淡江產業經濟,4,3,社會科學、新聞學及圖書資訊,346,-0.201795,389,386.0249493
20,20472,輔仁大學,統計資訊學系,輔仁統計資訊,4,5,自然科學、數學及統計,183,0.299235,248,422.1296423
99,99072,國立臺北大學,統計學系,臺北統計,2,5,自然科學、數學及統計,168,0.362315,82,472.2403351
14,14222,淡江大學,統計學系,淡江統計,4,5,自然科學、數學及統計,267,0.002032,395,384.652076
9,9322,東海大學,統計學系(決策管理組),東海統計(決策管理),4,5,自然科學、數學及統計,584,-0.710271,365,390.830006
15,15122,逢甲大學,統計學系商業大數據組,逢甲統計商業大數據,4,5,自然科學、數學及統計,369,-0.261337,441,373.4699151
15,15312,逢甲大學,都市計畫與空間資訊學系,,4,7,工程、製造及營建,391,-0.313582,387,386.3219597
153,153172,國立金門大學,都市計畫與景觀學系,金門都市計畫景觀,3,7,工程、製造及營建,343,-0.1825,469,367.7270914
17,17492,中國文化大學,都市計劃與開發管理學系,文化都市開發,6,7,工程、製造及營建,411,-0.344133,678,300.3526285
46,46322,銘傳大學,都市規劃與防災學系(桃園),銘傳都市規劃防災(桃園),5,7,工程、製造及營建,240,0.104142,546,347.1842879
35,35212,臺北市立大學,都會產業經營與行銷學系,北市大都會經營行銷,3,4,商業、管理及法律,253,0.051095,145,452.841046
134,134472,亞洲大學,創意商品設計系(科技商品組),亞洲創意商品設計,5,2,藝術及人文,135,0.510766,590,335.4727538
134,134472,亞洲大學,創意商品設計系(創意商品組),,5,2,藝術及人文,549,-0.613741,550,346.2358998
45,45392,義守大學,創意商品設計學系文化創意組,義守創意商品設計文創,6,2,藝術及人文,682,-0.966472,729,281.2778492
45,45392,義守大學,創意商品設計學系生活創意組,義守創意商品設計生活創意,6,2,藝術及人文,703,-1.059515,726,282.8788966
134,134532,亞洲大學,創意設計學院國際設計學士班,,5,2,藝術及人文,562,-0.653308,474,365.2688909
41,41122,國立中正大學,勞工關係學系,中正勞工關係,2,3,社會科學、新聞學及圖書資訊,283,-0.056758,173,444.2346062
17,17212,中國文化大學,勞動暨人力資源學系,,6,4,商業、管理及法律,755,-1.304728,682,298.156987
50,50072,實踐大學,媒體傳達設計系創意媒體組,,5,2,藝術及人文,51,1.24679,363,390.9996634
50,50072,實踐大學,媒體傳達設計系數位3D動畫組,,5,2,藝術及人文,26,1.688145,391,385.5712525
6,6302,國立政治大學,斯拉夫語文學系,政大斯拉夫語,1,2,藝術及人文,64,1.097892,63,476.6089669
43,43262,中華大學,景觀建築學系,中華景觀建築,6,7,工程、製造及營建,374,-0.273884,699,290.8123343
8,8332,中原大學,景觀學系,中原景觀,4,7,工程、製造及營建,381,-0.286981,376,388.5423137
17,17522,中國文化大學,景觀學系,文化景觀,6,7,工程、製造及營建,425,-0.371943,668,304.7714437
17,17262,中國文化大學,森林暨自然保育學系,文化森林保育,6,8,農業、林業、漁業及獸醫,360,-0.242082,604,332.066628
34,34192,國立東華大學,華文文學系,東華華文文學,3,2,藝術及人文,308,-0.111874,293,410.2289458
2,2292,國立臺灣師範大學,華語文教學系應用華語文學組,臺師華語教學華語,2,2,藝術及人文,81,0.948077,56,479.6914945
46,46262,銘傳大學,華語文教學學系(桃園校區),,5,2,藝術及人文,366,-0.258889,652,312.8851065
38,38072,國立臺東大學,華語文學系,臺東華語文學,3,2,藝術及人文,662,-0.895675,504,358.0969303
151,151192,國立聯合大學,華語文學系,聯合華語文學,3,2,藝術及人文,699,-1.041848,531,351.7044488
153,153112,國立金門大學,華語文學系,金門華語文學,3,2,藝術及人文,702,-1.05663,476,365.1063762
134,134462,亞洲大學,視覺傳達設計學系,亞洲視覺傳達設計,5,2,藝術及人文,479,-0.492527,467,368.0275506
65,65072,玄奘大學,視覺傳達設計學系廣告設計組,玄奘視覺傳達廣告,6,2,藝術及人文,788,-1.808521,796,233.9580064
65,65082,玄奘大學,視覺傳達設計學系數位媒體組,玄奘視覺傳達數媒,6,2,藝術及人文,230,0.13273,801,220.17121
36,36312,國立屏東大學,視覺藝術學系數位媒體設計組,屏東視覺藝術數媒設計,3,2,藝術及人文,619,-0.784322,393,385.000428
47,47112,世新大學,傳播管理學系,世新傳播管理,5,4,商業、管理及法律,404,-0.330614,523,353.2742193
13,13242,國立交通大學,傳播與科技學系,交大傳播科技,1,3,社會科學、新聞學及圖書資訊,232,0.127299,72,475.4726348
41,41142,國立中正大學,傳播學系,中正傳播學,2,3,社會科學、新聞學及圖書資訊,173,0.350102,159,448.5377116
108,108092,慈濟大學,傳播學系,慈濟傳播學,6,3,社會科學、新聞學及圖書資訊,214,0.188457,712,286.8499941
59,59152,南華大學,傳播學系,南華傳播學,6,3,社會科學、新聞學及圖書資訊,453,-0.438079,728,281.4474948
130,130052,佛光大學,傳播學系(流行音樂傳播組),佛光傳播(流行音樂),6,3,社會科學、新聞學及圖書資訊,558,-0.646548,673,302.6251468
130,130042,佛光大學,傳播學系(廣告公關組),佛光傳播(廣告公關),6,3,社會科學、新聞學及圖書資訊,631,-0.810374,708,287.3262502
130,130032,佛光大學,傳播學系(數位媒體組),佛光傳播(數位媒體),6,3,社會科學、新聞學及圖書資訊,610,-0.761495,734,279.4989078
42,42492,大葉大學,傳播藝術學士學位學程,大葉傳播藝術,6,3,社會科學、新聞學及圖書資訊,676,-0.948417,786,255.0829362
46,46263,銘傳大學,新媒體暨傳播管理學系(台北),,5,3,社會科學、新聞學及圖書資訊,410,-0.343267,516,355.2495933
20,20062,輔仁大學,新聞傳播學系,輔仁新聞傳播,4,3,社會科學、新聞學及圖書資訊,119,0.625531,272,415.2572274
47,47012,世新大學,新聞學系,世新新聞,5,3,社會科學、新聞學及圖書資訊,354,-0.228734,358,392.4686405
17,17452,中國文化大學,新聞學系,文化新聞,6,3,社會科學、新聞學及圖書資訊,598,-0.742975,667,305.0037663
46,46264,銘傳大學,新聞學系(台北校區),銘傳新聞(台北),5,3,社會科學、新聞學及圖書資訊,467,-0.469336,514,355.8229655
51,51072,長榮大學,會計資訊學系,長榮會計資訊,6,4,商業、管理及法律,567,-0.667706,692,296.3840617
79,79172,真理大學,會計資訊學系,,6,4,商業、管理及法律,729,-1.171375,756,267.3583154
50,50242,實踐大學,會計暨稅務學系財富管理組,,5,4,商業、管理及法律,791,-1.829522,665,305.212022
41,41232,國立中正大學,會計與資訊科技學系,中正會計資科,2,4,商業、管理及法律,210,0.203393,105,465.5741742
134,134322,亞洲大學,會計與資訊學系(財稅應用組),,5,4,商業、管理及法律,493,-0.518662,567,340.8166325
134,134322,亞洲大學,會計與資訊學系(管理應用組),,5,4,商業、管理及法律,600,-0.745356,580,337.856523
1,1502,國立臺灣大學,會計學系,臺大會計,1,4,商業、管理及法律,3,2.999515,7,511.0891755
6,6192,國立政治大學,會計學系,政大會計,1,4,商業、管理及法律,40,1.411337,22,494.9278058
4,4272,國立成功大學,會計學系,成大會計,1,4,商業、管理及法律,74,1.007752,42,484.0659331
99,99062,國立臺北大學,會計學系,臺北會計,2,4,商業、管理及法律,85,0.90553,79,473.3771196
23,23172,國立彰化師範大學,會計學系,彰師會計,3,4,商業、管理及法律,110,0.661689,152,451.1210031
3,3072,國立中興大學,會計學系,中興會計,2,4,商業、管理及法律,136,0.5,76,474.2095383
15,15072,逢甲大學,會計學系,逢甲會計,4,4,商業、管理及法律,218,0.174647,398,383.2259827
5,5182,東吳大學,會計學系,東吳會計,4,4,商業、管理及法律,223,0.161229,148,452.1857482
34,34132,國立東華大學,會計學系,東華會計,3,4,商業、管理及法律,233,0.119904,284,412.0995189
8,8252,中原大學,會計學系,中原會計,4,4,商業、管理及法律,244,0.080167,314,403.079526
9,9302,東海大學,會計學系,東海會計,4,4,商業、管理及法律,252,0.051736,406,381.2911593
20,20452,輔仁大學,會計學系,輔仁會計,4,4,商業、管理及法律,263,0.009337,198,437.9858488
14,14202,淡江大學,會計學系,淡江會計,4,4,商業、管理及法律,264,0.007092,281,412.335086
18,18361,靜宜大學,會計學系,靜宜會計,6,4,商業、管理及法律,568,-0.670107,601,332.6905419
17,17382,中國文化大學,會計學系,文化會計,6,4,商業、管理及法律,601,-0.747272,666,305.106158
36,36202,國立屏東大學,會計學系,屏東會計,3,4,商業、管理及法律,779,-1.663959,100,466.3966222
50,50102,實踐大學,會計學系(臺北校區),實踐會計(臺北),5,4,商業、管理及法律,667,-0.908894,606,330.6619987
45,45182,義守大學,會計學系財稅規劃組,義守會計財稅規劃,6,4,商業、管理及法律,672,-0.938963,632,320.3256143
46,46393,銘傳大學,會計學系稅務規劃組(台北),,5,4,商業、管理及法律,714,-1.095838,400,382.9772965
46,46393,銘傳大學,會計學系會計審計組(台北),,5,4,商業、管理及法律,545,-0.609424,373,388.879602
45,45182,義守大學,會計學系管理應用組,義守會計管理應用,6,4,商業、管理及法律,651,-0.869187,651,313.3877426
46,46395,銘傳大學,經濟與金融學系金融理財組,,5,4,商業、管理及法律,623,-0.794021,527,352.7242877
46,46395,銘傳大學,經濟與金融學系應用經濟組,,5,4,商業、管理及法律,715,-1.097772,537,350.3728806
1,1192,國立臺灣大學,經濟學系,臺大經濟,1,3,社會科學、新聞學及圖書資訊,16,2.168025,11,505.7395034
4,4362,國立成功大學,經濟學系,成大經濟,1,3,社會科學、新聞學及圖書資訊,66,1.088838,46,483.0880169
6,6142,國立政治大學,經濟學系,政大經濟,1,3,社會科學、新聞學及圖書資訊,73,1.025424,33,487.9902125
41,41202,國立中正大學,經濟學系,中正經濟,2,3,社會科學、新聞學及圖書資訊,117,0.630955,119,462.0144592
20,20512,輔仁大學,經濟學系,輔仁經濟,4,3,社會科學、新聞學及圖書資訊,147,0.450883,224,429.0254541
99,99122,國立臺北大學,經濟學系,臺北經濟,2,3,社會科學、新聞學及圖書資訊,169,0.35491,87,469.5773101
16,16182,國立中央大學,經濟學系,中央經濟,2,3,社會科學、新聞學及圖書資訊,178,0.32969,58,478.4406175
5,5172,東吳大學,經濟學系,東吳經濟,4,3,社會科學、新聞學及圖書資訊,195,0.265072,226,428.4210226
14,14192,淡江大學,經濟學系,淡江經濟,4,3,社會科學、新聞學及圖書資訊,235,0.117625,324,400.6656627
15,15142,逢甲大學,經濟學系,逢甲經濟,4,3,社會科學、新聞學及圖書資訊,387,-0.305001,458,369.9125423
79,79222,真理大學,經濟學系,,6,4,商業、管理及法律,452,-0.435289,767,263.0525093
58,58082,國立暨南國際大學,經濟學系,暨南經濟,3,3,社會科學、新聞學及圖書資訊,476,-0.486376,279,412.5309516
34,34242,國立東華大學,經濟學系,東華經濟,3,3,社會科學、新聞學及圖書資訊,510,-0.544698,322,400.9378279
47,47202,世新大學,經濟學系,世新經濟,5,3,社會科學、新聞學及圖書資訊,681,-0.961592,610,329.7132322
17,17202,中國文化大學,經濟學系,文化經濟,6,3,社會科學、新聞學及圖書資訊,716,-1.1185,630,321.0032152
9,9362,東海大學,經濟學系一般經濟組,東海經濟一般經濟,4,3,社會科學、新聞學及圖書資訊,589,-0.724546,528,352.4811912
9,9372,東海大學,經濟學系產業經濟組,東海經濟產業經濟,4,3,社會科學、新聞學及圖書資訊,140,0.475535,533,351.5076873
134,134272,亞洲大學,經營管理系(企業創新管理組),,5,4,商業、管理及法律,696,-1.029458,502,358.3393673
134,134272,亞洲大學,經營管理系(國際企業管理組),,5,4,商業、管理及法律,642,-0.848121,498,359.2410322
151,151142,國立聯合大學,經營管理學系,聯合經營管理,3,4,商業、管理及法律,193,0.269459,454,371.2505924
134,134272,亞洲大學,經營管理學系(行銷管理組),,5,4,商業、管理及法律,731,-1.185466,481,362.8661919
33,33092,國立臺南大學,經營與管理學系,臺南經營與管理,3,4,商業、管理及法律,359,-0.239835,276,413.5076086
20,20312,輔仁大學,義大利語文學系,輔仁義大利語,4,2,藝術及人文,139,0.475794,211,434.2362358
18,18302,靜宜大學,資料科學暨大數據分析應用系,,6,6,資訊通訊科技,509,-0.544597,573,339.4636045
134,134518,亞洲大學,資訊工程系(數位遊戲設計組),,5,7,工程、製造及營建,383,-0.295387,455,371.2109973
134,134518,亞洲大學,資訊工程學系(人工智慧組),,5,7,工程、製造及營建,634,-0.817976,290,410.5004422
46,46492,銘傳大學,資訊工程學系(桃園校區),銘傳資工(桃園),5,7,工程、製造及營建,392,-0.313931,432,376.2513321
43,43032,中華大學,資訊工程學系(資訊應用組),,6,7,工程、製造及營建,710,-1.081993,540,349.2067265
59,59252,南華大學,資訊工程學系社會組,南華資工社會,6,7,工程、製造及營建,109,0.662367,647,314.1713152
59,59250,南華大學,資訊工程學系智慧產業樂齡組,南華資工樂齡,6,7,工程、製造及營建,128,0.546827,716,285.1965626
9,9222,東海大學,資訊工程學系數位創意組,,4,7,工程、製造及營建,182,0.304205,354,392.8911756
50,50422,實踐大學,資訊科技與通訊系App設計組,,5,6,資訊通訊科技,720,-1.134243,653,312.8802504
50,50162,實踐大學,資訊科技與管理學系(臺北),,5,6,資訊通訊科技,599,-0.744542,593,334.094519
18,18502,靜宜大學,資訊傳播工程系(動畫設計組),,6,3,社會科學、新聞學及圖書資訊,357,-0.236892,513,355.9597597
18,18502,靜宜大學,資訊傳播工程系(遊戲開發組),,6,3,社會科學、新聞學及圖書資訊,261,0.013887,547,347.0323246
46,46482,銘傳大學,資訊傳播工程學系(桃園校區),,5,6,資訊通訊科技,380,-0.286722,542,348.0219265
14,14052,淡江大學,資訊傳播學系,淡江資訊傳播,4,3,社會科學、新聞學及圖書資訊,192,0.272631,459,369.8147298
47,47082,世新大學,資訊傳播學系,世新資訊傳播,5,3,社會科學、新聞學及圖書資訊,465,-0.466843,397,383.5735632
17,17472,中國文化大學,資訊傳播學系,文化資訊傳播,6,3,社會科學、新聞學及圖書資訊,506,-0.540251,634,319.436818
40,40112,元智大學,資訊傳播學系科技組,元智資訊傳播科技,4,6,資訊通訊科技,268,-0.002159,417,378.7045971
40,40102,元智大學,資訊傳播學系設計組,元智資訊傳播設計,4,6,資訊通訊科技,328,-0.156019,472,365.3810066
19,19092,大同大學,資訊經營學系,大同資訊經營,5,6,資訊通訊科技,499,-0.528559,585,336.9383382
43,43212,中華大學,資訊管理系(手機軟體設計組),,6,6,資訊通訊科技,659,-0.88174,646,314.2484441
43,43222,中華大學,資訊管理系(巨量資料應用組),,6,6,資訊通訊科技,728,-1.160761,655,311.8060292
43,43202,中華大學,資訊管理系(資訊管理應用組),,6,6,資訊通訊科技,759,-1.359389,676,301.5847445
59,59312,南華大學,資訊管理系多媒體行動商務組,南華資管多媒體,6,6,資訊通訊科技,242,0.09976,727,282.1703396
5,5222,東吳大學,資訊管理學系,東吳資管,4,6,資訊通訊科技,159,0.406479,230,427.289599
20,20462,輔仁大學,資訊管理學系,輔仁資管,4,6,資訊通訊科技,161,0.398386,238,425.4453697
151,151152,國立聯合大學,資訊管理學系,聯合資管,3,6,資訊通訊科技,271,-0.005599,371,389.843325
34,34142,國立東華大學,資訊管理學系,東華資管,3,6,資訊通訊科技,279,-0.041801,301,407.7947978
8,8262,中原大學,資訊管理學系,中原資管,4,6,資訊通訊科技,301,-0.093676,254,420.3136787
58,58092,國立暨南國際大學,資訊管理學系,暨南資管,3,6,資訊通訊科技,389,-0.30951,282,412.2254209
101,101122,國立高雄大學,資訊管理學系,高雄資管,3,6,資訊通訊科技,390,-0.309978,163,447.7431511
14,14232,淡江大學,資訊管理學系,淡江資管,4,6,資訊通訊科技,400,-0.32426,378,387.6920098
38,38112,國立臺東大學,資訊管理學系,臺東資管,3,6,資訊通訊科技,566,-0.667554,424,377.3248118
36,36292,國立屏東大學,資訊管理學系,屏東資管,3,6,資訊通訊科技,792,-1.837447,204,435.7291022
9,9342,東海大學,資訊管理學系(物聯網與大數據應用組),,4,6,資訊通訊科技,282,-0.045899,382,386.8317781
9,9342,東海大學,資訊管理學系(數位行銷與電子商務應用組),,4,6,資訊通訊科技,316,-0.127927,411,379.8527652
46,46472,銘傳大學,資訊管理學系巨量資料管理組,,5,6,資訊通訊科技,669,-0.92782,568,340.8118378
46,46472,銘傳大學,資訊管理學系行動商務管理組,,5,6,資訊通訊科技,569,-0.679635,447,372.6603059
79,79262,真理大學,資訊管理學系創新實務組,,6,6,資訊通訊科技,736,-1.206727,771,262.6296176
47,47132,世新大學,資訊管理學系資訊科技組,世新資管資訊科技,5,6,資訊通訊科技,406,-0.335584,597,333.4607998
23,23182,國立彰化師範大學,資訊管理學系資訊管理組,彰師資管資管,3,6,資訊通訊科技,313,-0.122602,136,458.8390469
47,47122,世新大學,資訊管理學系資訊管理組,世新資管資管,5,6,資訊通訊科技,507,-0.541504,582,337.3464989
59,59302,南華大學,資訊管理學系資訊管理組,南華資管資管,6,6,資訊通訊科技,719,-1.129591,741,276.4293764
79,79262,真理大學,資訊管理學系資管應用組,,6,6,資訊通訊科技,587,-0.717489,768,262.9371752
79,79262,真理大學,資訊管理學系電子商務組,,6,6,資訊通訊科技,522,-0.569524,775,259.8231548
47,47142,世新大學,資訊管理學系網路科技組,世新資管網路科技,5,6,資訊通訊科技,302,-0.093749,598,333.4274462
14,14032,淡江大學,資訊與圖書館學系,淡江資訊圖書館,4,3,社會科學、新聞學及圖書資訊,454,-0.441263,560,342.7425407
50,50702,實踐大學,資訊模擬設計系AR/VR科技組,,5,2,藝術及人文,405,-0.335125,658,308.94662
50,50702,實踐大學,資訊模擬與設計系互動遊戲組,,5,2,藝術及人文,572,-0.683505,640,316.8982332
50,50702,實踐大學,資訊模擬與設計系電腦動畫組,,5,2,藝術及人文,765,-1.399897,624,322.6434868
40,40152,元智大學,資訊學院英語學士班,,4,6,資訊通訊科技,365,-0.257095,337,397.0143166
130,130501,佛光大學,資訊應用系(系統智慧應用組),,6,6,資訊通訊科技,534,-0.593413,758,266.2457939
130,130503,佛光大學,資訊應用系(動畫數位內容組),,6,6,資訊通訊科技,478,-0.492425,755,267.4910529
130,130504,佛光大學,資訊應用系(網路與多媒體組),,6,6,資訊通訊科技,394,-0.314692,691,296.5640985
130,130507,佛光大學,資訊應用系(數位遊戲開發組),佛光資訊應用(數位遊戲),6,6,資訊通訊科技,144,0.460373,677,300.3527055
13,13182,國立交通大學,資管與財金學系財務金融組,,1,4,商業、管理及法律,171,0.353324,9,507.6169073
60,60012,國立臺灣體育運動大學,運動事業管理學系,臺體運動管理,3,10,服務,334,-0.165213,510,356.2979833
101,101022,國立高雄大學,運動健康與休閒學系,高雄運動健康休閒學,3,10,服務,234,0.118012,309,404.8708556
79,79292,真理大學,運動資訊傳播學系,,6,10,服務,645,-0.858534,788,251.2879141
60,60032,國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),臺體運動資傳(傳播),3,10,服務,535,-0.59347,215,432.8993395
79,79282,真理大學,運動管理學系,,6,10,服務,706,-1.067612,769,262.7367947
153,153022,國立金門大學,運動與休閒學系,金門運動休閒,3,10,服務,487,-0.508417,436,374.5355443
51,51842,長榮大學,運動競技學系,,6,10,服務,643,-0.851497,777,259.4158264
43,43172,中華大學,運輸科技與物流管理學系,中華運輸科技物流,6,10,服務,741,-1.215736,747,271.7160389
21,21032,國立臺灣海洋大學,運輸科學系A組,海洋運輸A,3,10,服務,243,0.088222,171,444.9907213
14,14242,淡江大學,運輸管理學系,淡江運輸管理,4,10,服務,190,0.284162,464,368.9915138
15,15322,逢甲大學,運輸與物流學系,逢甲運輸物流,4,10,服務,409,-0.342607,497,359.3058577
46,46530,銘傳大學,電子工程學系半導體光電組,,5,7,工程、製造及營建,352,-0.221682,521,353.8862566
46,46530,銘傳大學,電子工程學系計算機應用組,,5,7,工程、製造及營建,419,-0.358239,529,352.229543
46,46532,銘傳大學,電腦與通訊工程學系(桃園),銘傳電腦通訊工程(桃園),5,7,工程、製造及營建,440,-0.405994,558,344.5086781
45,45422,義守大學,電影與電視學系影視技術組,義守電影電視影視技術,6,2,藝術及人文,537,-0.600705,672,303.1846053
45,45422,義守大學,電影與電視學系編導製片組,義守電影電視編導製片,6,2,藝術及人文,698,-1.030884,642,315.9219534
56,56032,國立臺灣藝術大學,電影學系,臺藝電影,2,2,藝術及人文,57,1.190732,154,450.4298846
47,47052,世新大學,圖文傳播暨數位出版學系,世新圖文數位,5,3,社會科學、新聞學及圖書資訊,449,-0.425576,541,348.8385516
56,56012,國立臺灣藝術大學,圖文傳播藝術學系,臺藝圖文藝術,2,3,社會科學、新聞學及圖書資訊,97,0.785552,146,452.5663202
1,1062,國立臺灣大學,圖書資訊學系,臺大圖書資訊,1,3,社會科學、新聞學及圖書資訊,25,1.745051,25,492.7261222
20,20082,輔仁大學,圖書資訊學系,輔仁圖書資訊,4,3,社會科學、新聞學及圖書資訊,295,-0.083013,346,394.549009
13,13202,國立交通大學,管理科學系,交大管理科學,1,4,商業、管理及法律,106,0.716897,37,485.3890215
14,14272,淡江大學,管理科學學系(行銷與流通管理組),,4,4,商業、管理及法律,448,-0.420113,416,379.0625203
14,14272,淡江大學,管理科學學系(事業經營組),淡江管理科學(事業),4,4,商業、管理及法律,421,-0.36686,425,377.1306914
130,130252,佛光大學,管理學系(休閒事業管理組),,6,4,商業、管理及法律,784,-1.735224,773,261.7984402
130,130242,佛光大學,管理學系(行銷與創業組),佛光管理(行創),6,4,商業、管理及法律,575,-0.693032,757,266.9573705
130,130232,佛光大學,管理學系(經營管理組),佛光管理(經管),6,4,商業、管理及法律,663,-0.897854,740,277.2307574
58,58142,國立暨南國際大學,管理學院學士班,,3,4,商業、管理及法律,131,0.530102,304,406.5853862
40,40042,元智大學,管理學院學士班(主修：會計),元智管理學士(會計),4,4,商業、管理及法律,437,-0.404083,366,390.7203505
40,40052,元智大學,管理學院學士班(英語專班),元智管理學士(英語),4,4,商業、管理及法律,222,0.163013,298,409.1935497
38,38172,國立臺東大學,綠色與資訊科技學士學位學程,臺東綠色資訊,3,6,資訊通訊科技,310,-0.114989,362,391.2705406
34,34222,國立東華大學,臺灣文化學系,東華臺灣文化,3,3,社會科學、新聞學及圖書資訊,414,-0.357084,413,379.7366068
151,151182,國立聯合大學,臺灣語文與傳播學系,聯合臺灣語文傳播,3,2,藝術及人文,687,-1.002885,495,359.7175187
2,2152,國立臺灣師範大學,臺灣語文學系,臺師臺灣語文,2,2,藝術及人文,122,0.622214,93,468.3333682
31,31042,國立臺中教育大學,語文教育學系,中教語文教育,3,1,教育,345,-0.193314,269,416.3476778
32,32112,國立臺北教育大學,語文與創作學系文學創作組,北教語文創作文學創作,3,2,藝術及人文,134,0.512234,168,445.4718809
32,32102,國立臺北教育大學,語文與創作學系語文師資組,北教語文創作語文師資,3,2,藝術及人文,101,0.759559,234,426.5946976
100,100022,國立嘉義大學,輔導與諮商學系,嘉義輔導諮商,3,3,社會科學、新聞學及圖書資訊,332,-0.16167,291,410.4901771
20,20072,輔仁大學,廣告傳播學系,輔仁廣告傳播,4,4,商業、管理及法律,70,1.057492,244,422.9525362
46,46397,銘傳大學,廣告暨策略行銷學系(台北),,5,4,商業、管理及法律,690,-1.010232,489,361.2126636
47,47032,世新大學,廣播電視電影學系電視組,世新廣播電視,5,2,藝術及人文,330,-0.160648,263,418.4699493
47,47042,世新大學,廣播電視電影學系電影組,世新廣播電影,5,2,藝術及人文,189,0.28561,253,420.7959952
47,47022,世新大學,廣播電視電影學系廣播組,世新廣播廣播,5,2,藝術及人文,165,0.379122,267,416.5746526
56,56022,國立臺灣藝術大學,廣播電視學系,臺藝廣播電視,2,3,社會科學、新聞學及圖書資訊,90,0.830229,158,448.8440813
